대학명,지역구분,계열구분,학과명,논술점수,100점만점환산,시험구분,대학평균환산점수,합격점수라인의미,메디컬여부,인기학과태그,대학시험별평균점수,최저여부,합격자평균점,70%Cut,최저점_커트라인,수능수학_합격자_중앙값,수능수학_합격자_평균,수능수학_합격자_최빈값,수능수학_합격자_표본수,수능수학_불합격자_중앙값,수능수학_불합격자_평균,수능수학_불합격자_최빈값,수능수학_불합격자_표본수
동국대,인서울,공학계열,화공생명공학과,80.2,80.2,자연 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,80.2,77,74,91.0,89.7,94.0,63.0,81.0,78.9,88.0,1062.0
한국외대,인서울,인문사회/기타계열,Language & Diplomacy,88.5,88.5,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,88.5,86,83.5,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,인문사회/기타계열,경영학부,85.6,85.6,인문 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,85.6,83,80.5,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
한국외대,인서울,인문사회/기타계열,영어통번역학부,84.2,84.2,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,84.2,81.5,78,88.0,91.0,88.0,3.0,79.0,76.5,84.0,336.0
숙명여대,인서울,의약보건계열,약학부,91.5,91.5,의약학,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,Y,메디컬,,Y,91.5,88,84.5,99.0,98.3,100.0,50.0,,,,
숙명여대,인서울,인문사회/기타계열,미디어학부,86.8,86.8,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,86.8,83.5,80,88.0,85.9,88.0,34.0,76.0,75.3,81.0,608.0
숙명여대,인서울,인문사회/기타계열,한국어문학부,84.5,84.5,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,84.5,81,78,88.0,85.9,88.0,34.0,76.0,75.3,81.0,608.0
숙명여대,인서울,인문사회/기타계열,경영학부,82.1,82.1,인문 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,82.1,79,75.5,88.0,85.9,88.0,34.0,76.0,75.3,81.0,608.0
숙명여대,인서울,IT/컴퓨터계열,IT공학전공,78.6,78.6,자연 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,78.6,75,71.5,88.0,85.9,88.0,34.0,76.0,75.3,81.0,608.0
숙명여대,인서울,IT/컴퓨터계열,인공지능공학부,79.4,79.4,자연 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,,Y,79.4,76,72,88.0,85.9,88.0,34.0,76.0,75.3,81.0,608.0
성신여대,인서울,인문사회/기타계열,미디어커뮤니케이션,84.8,84.8,인문,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,84.8,81,77.5,81.0,82.1,81.0,41.0,72.0,70.7,81.0,379.0
성신여대,인서울,IT/컴퓨터계열,수리통계데이터학부,76.2,76.2,자연,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,76.2,72.5,68,81.0,82.1,81.0,41.0,72.0,70.7,81.0,379.0
연세대(미래),지방,의약보건계열,의예과,91.5,91.5,의예과,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,Y,메디컬,,Y,91.5,88.5,85,99.0,98.3,100.0,50.0,,,,
연세대(미래),지방,자유전공학부,인문자율융합,71.2,71.2,인문,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,자유전공,,Y,71.2,67,62,76.0,75.3,94.0,33.0,65.0,61.7,65.0,169.0
연세대(미래),지방,IT/컴퓨터계열,소프트웨어학부,69.4,69.4,자연,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,,Y,69.4,65,60.5,76.0,75.3,94.0,33.0,65.0,61.7,65.0,169.0
연세대(미래),지방,IT/컴퓨터계열,데이터사이언스학부,66.8,66.8,자연,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,66.8,62.5,58,76.0,75.3,94.0,33.0,65.0,61.7,65.0,169.0
건국대,인서울,인문사회/기타계열,철학과,965.6,96.56,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,96.56,95.12,93.68,94.0,91.9,94.0,68.0,81.0,80.7,88.0,2024.0
건국대,인서울,인문사회/기타계열,국어국문학과,955.83,95.58,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,95.58,94.21,92.85,94.0,91.9,94.0,68.0,81.0,80.7,88.0,2024.0
건국대,인서울,인문사회/기타계열,경제학과,941.2,94.12,인문 2,,전통 서술형(최저있음) - 수리논술 포함 인문사회Ⅱ 라인,N,일반학과,,Y,94.12,92.8,91.5,94.0,91.9,94.0,68.0,81.0,80.7,88.0,2024.0
건국대,인서울,인문사회/기타계열,경영학과,938.5,93.85,인문 2,,전통 서술형(최저있음) - 수리논술 포함 인문사회Ⅱ 라인,N,일반학과,,Y,93.85,92.5,91.12,94.0,91.9,94.0,68.0,81.0,80.7,88.0,2024.0
건국대,인서울,IT/컴퓨터계열,컴퓨터공학부,942.67,94.27,자연 1,,전통 서술형(최저있음) - 수리논술 자연계열 라인,N,AI·컴퓨터,,Y,94.27,93.05,91.8,94.0,91.9,94.0,68.0,81.0,80.7,88.0,2024.0
건국대,인서울,공학계열,전기전자공학부,939.52,93.95,자연 1,,전통 서술형(최저있음) - 수리논술 자연계열 라인,N,일반학과,,Y,93.95,92.64,91.25,94.0,91.9,94.0,68.0,81.0,80.7,88.0,2024.0
건국대,인서울,자연과학계열,화학과,928.4,92.84,자연 1,,전통 서술형(최저있음) - 수리논술 자연계열 라인,N,일반학과,,Y,92.84,91.5,90.15,94.0,91.9,94.0,68.0,81.0,80.7,88.0,2024.0
건국대,인서울,의약보건계열,수의예과,977.56,97.76,수의예,,전통 서술형(최저있음) - 수의학 최고난도 수리논술 라인,Y,메디컬,,Y,97.76,96.82,95.9,99.0,98.3,100.0,50.0,,,,
가천대,수도권,IT/컴퓨터계열,컴퓨터공학전공,12.4,82.67,약술 2,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,,Y,82.67,80,75.33,,,,,,,,
세종대,인서울,인문사회/기타계열,미디어커뮤니케이션학과,85.0,85.0,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,85,82.5,79,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,인문사회/기타계열,국어국문학과,83.2,83.2,인문 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,83.2,80.5,77,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,인문사회/기타계열,경영학부,82.5,82.5,인문 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,82.5,79.5,76.5,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,공학계열,전자정보통신공학과,77.8,77.8,자연 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,77.8,74,69.5,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
서울여대,인서울,인문사회/기타계열,언론영상학부,87.2,87.2,인문 1,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,87.2,84,80.5,84.0,78.1,84.0,21.0,69.0,66.5,76.0,236.0
서울여대,인서울,인문사회/기타계열,국어국문학과,85.4,85.4,인문 1,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,85.4,82,78.5,84.0,78.1,84.0,21.0,69.0,66.5,76.0,236.0
서울여대,인서울,IT/컴퓨터계열,디지털미디어학과,78.6,78.6,자연 1,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,78.6,74.5,70,84.0,78.1,84.0,21.0,69.0,66.5,76.0,236.0
서울여대,인서울,자연과학계열,바이오헬스융합학과,76.2,76.2,자연 1,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,76.2,72,67.5,84.0,78.1,84.0,21.0,69.0,66.5,76.0,236.0
삼육대,인서울,IT/컴퓨터계열,컴퓨터학부,11.5,76.67,약술 2,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,,Y,76.67,73.33,68,,,,,,,,
덕성여대,인서울,인문사회/기타계열,글로벌융합대학(인문),84.5,84.5,인문,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,84.5,81,77.5,79.0,78.5,84.0,32.0,67.0,67.1,65.0,267.0
덕성여대,인서울,자연과학계열,과학기술대학(자연),76.8,76.8,자연,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,76.8,72.5,68,79.0,78.5,84.0,32.0,67.0,67.1,65.0,267.0
동덕여대,인서울,인문사회/기타계열,인문융합학부,82.4,82.4,인문,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,82.4,79,75.5,76.0,76.0,81.0,34.0,60.0,60.1,65.0,120.0
동덕여대,인서울,자연과학계열,정보통계학전공,74.5,74.5,자연,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,74.5,70.5,66,76.0,76.0,81.0,34.0,60.0,60.1,65.0,120.0
인하대,수도권,공학계열,전자공학과,75.8,75.8,자연 (오후),,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,75.8,71.5,67,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,인문사회/기타계열,경영학과,82.4,82.4,인문 (오전),,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,82.4,79,75.5,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
인하대,수도권,인문사회/기타계열,미디어커뮤니케이션학과,84.6,84.6,인문 (오전),,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,84.6,81.5,78,88.0,86.5,88.0,75.0,76.0,75.0,81.0,1058.0
단국대,수도권,공학계열,모바일시스템공학과,79.2,79.2,자연 (오후 조),,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,79.2,75.5,71,81.0,82.8,81.0,57.0,74.0,72.2,81.0,465.0
단국대,수도권,인문사회/기타계열,경영학부,81.5,81.5,인문 (오후 조),,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,81.5,78,74.5,81.0,82.8,81.0,57.0,74.0,72.2,81.0,465.0
단국대,수도권,인문사회/기타계열,국어국문학과,83.0,83.0,인문 (오전 조),,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,83,80,76.5,81.0,82.8,81.0,57.0,74.0,72.2,81.0,465.0
숭실대,인서울,공학계열,전자정보공학부,81.2,81.2,자연계열,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,81.2,77.5,73,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,인문사회/기타계열,경영학부,83.8,83.8,경상계열,,전통 서술형(최저있음) - 수리논술 포함 경상계열 라인,N,일반학과,,Y,83.8,80.5,76.5,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
숭실대,인서울,인문사회/기타계열,행정학부,85.0,85.0,인문계열,,전통 서술형(최저있음) - 순수 언어논술 인문계열 라인,N,일반학과,,Y,85,82,78,88.0,88.4,88.0,65.0,79.0,77.1,81.0,1285.0
한국항공대,수도권,공학계열,기계항공공학과,75.4,75.4,공학계열,74.8,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 공학계열 라인,N,일반학과,,Y,75.4,69.0,69.0,,,,,,,,
한국항공대,수도권,공학계열,항공우주공학과,76.0,76.0,공학계열,74.8,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 공학계열 라인,N,일반학과,,Y,76.0,70.0,70.0,,,,,,,,
한국항공대,수도권,공학계열,전기전자공학과,76.5,76.5,공학계열,74.8,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 공학계열 라인,N,일반학과,,Y,76.5,67.0,67.0,,,,,,,,
한국항공대,수도권,IT/컴퓨터계열,컴퓨터공학과,75.7,75.7,공학계열,74.8,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 공학계열 라인,N,AI·컴퓨터,,Y,75.7,69.0,69.0,,,,,,,,
한국항공대,수도권,자유전공학부,자유전공학부(공학계열),81.4,81.4,공학계열,74.8,전통 서술형(최저있음) - 수Ⅰ·Ⅱ·미적분 출제 공학계열 라인,N,자유전공,,Y,81.4,73.0,73.0,,,,,,,,
한국항공대,수도권,IT/컴퓨터계열,소프트웨어학과,61.7,61.7,이학계열,74.8,전통 서술형(최저있음) - 수Ⅰ·Ⅱ 출제 이학계열 라인,N,AI·컴퓨터,,Y,61.7,54.5,54.5,81.0,83.5,81.0,71.0,73.0,71.3,81.0,1036.0
한국항공대,수도권,공학계열,항공교통물류학부,69.0,69.0,이학계열,74.8,전통 서술형(최저있음) - 수Ⅰ·Ⅱ 출제 이학계열 라인,N,일반학과,,Y,69.0,61.0,61.0,,,,,,,,
한국항공대,수도권,공학계열,항공운항학과,76.7,76.7,이학계열,74.8,전통 서술형(최저있음) - 수Ⅰ·Ⅱ 출제 이학계열 라인,N,일반학과,,Y,76.7,68.5,68.5,,,,,,,,
한국항공대,수도권,인문사회/기타계열,경영학과,78.4,78.4,사회계열,74.8,전통 서술형(최저있음) - 언어논술 2문항 출제 사회계열 라인,N,일반학과,,Y,78.4,75.0,75.0,,,,,,,,
한국항공대,수도권,인문사회/기타계열,항공경영학과,80.5,80.5,사회계열,74.8,전통 서술형(최저있음) - 언어논술 2문항 출제 사회계열 라인,N,일반학과,,Y,80.5,79.0,79.0,,,,,,,,
가톨릭대,수도권,의약보건계열,의예과,96.5,96.5,시험 3,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,Y,메디컬,,Y,96.5,94,91.5,99.0,98.3,100.0,50.0,,,,
가톨릭대,수도권,의약보건계열,약학과,93.2,93.2,시험 3,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,Y,메디컬,,Y,93.2,90.5,87,99.0,98.3,100.0,50.0,,,,
가톨릭대,수도권,의약보건계열,간호학과(자연),84.5,84.5,시험 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,간호,,Y,84.5,81,77,81.0,81.1,88.0,33.0,74.0,70.1,81.0,337.0
가톨릭대,수도권,IT/컴퓨터계열,컴퓨터정보공학부,76.8,76.8,시험 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,,Y,76.8,72.5,68,81.0,81.1,88.0,33.0,74.0,70.1,81.0,337.0
가톨릭대,수도권,인문사회/기타계열,경영학과,80.5,80.5,시험 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,80.5,77,73,81.0,81.1,88.0,33.0,74.0,70.1,81.0,337.0
광운대,인서울,인문사회/기타계열,미디어커뮤니케이션학부,83.4,83.4,시험 1,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,83.4,80,76,88.0,87.3,88.0,55.0,74.0,72.8,81.0,758.0
광운대,인서울,인문사회/기타계열,경영학부,81.0,81.0,시험 1,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,81,77.5,73.5,88.0,87.3,88.0,55.0,74.0,72.8,81.0,758.0
부산대,지방,의약보건계열,의예과,92.8,92.8,시험 3,,지거국 서술형 - 넓은 출제범위 및 부분점수 극대화 라인 (수리논술 중심),Y,메디컬,,Y,92.8,89.5,86,99.0,98.3,100.0,50.0,,,,
부산대,지방,의약보건계열,약학부,88.5,88.5,시험 3,,지거국 서술형 - 넓은 출제범위 및 부분점수 극대화 라인 (수리논술 중심),Y,메디컬,,Y,88.5,85,81.5,99.0,98.3,100.0,50.0,,,,
부산대,지방,인문사회/기타계열,경영학과,79.8,79.8,시험 1,,지거국 서술형 - 넓은 출제범위 및 부분점수 극대화 라인 (수리논술 중심),N,일반학과,,Y,79.8,76,72,88.0,89.3,88.0,13.0,74.0,74.0,88.0,91.0
경북대,지방,인문사회/기타계열,경영학부,78.2,78.2,시험 1,,지거국 서술형 - 넓은 출제범위 및 부분점수 극대화 라인 (※과학논술 포함 350점 만점 기준),N,일반학과,,Y,78.2,74.5,70,88.0,81.5,88.0,82.0,74.0,69.6,81.0,299.0
수원대,수도권,의약보건계열,간호학과,12.8,85.33,시험 2,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,간호,,N,85.33,82,77.33,,,,,,,,
수원대,수도권,IT/컴퓨터계열,컴퓨터학부,11.8,78.67,시험 2,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,,N,78.67,74.67,70,,,,,,,,
수원대,수도권,인문사회/기타계열,경영학부,11.5,76.67,시험 1,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,,N,76.67,73.33,68,,,,,,,,
을지대,수도권,IT/컴퓨터계열,빅데이터인공지능전공,11.5,76.67,시험 2,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,,Y,76.67,73.33,68,,,,,,,,
상명대,인서울,IT/컴퓨터계열,SW융합학부,80.2,80.2,시험 2,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,,N,80.2,76,71.5,,,,,,,,
서경대,인서울,IT/컴퓨터계열,소프트웨어학부,11.6,77.33,시험 2,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,,N,77.33,74,69.33,,,,,,,,
서경대,인서울,IT/컴퓨터계열,컴퓨터공학과,11.4,76.0,시험 2,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,,N,76,72,68,,,,,,,,
서경대,인서울,인문사회/기타계열,경영학부,11.2,74.67,시험 1,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,74.67,70.67,66.67,,,,,,,,
서경대,인서울,인문사회/기타계열,공공인재학부,11.0,73.33,시험 1,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,73.33,70,65.33,,,,,,,,
한신대,수도권,IT/컴퓨터계열,IT영상데이터학부,11.2,74.67,시험 2,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,,N,74.67,71.33,66.67,,,,,,,,
한신대,수도권,IT/컴퓨터계열,소프트웨어융합학부,11.0,73.33,시험 2,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,AI·컴퓨터,,N,73.33,70,65.33,,,,,,,,
한신대,수도권,인문사회/기타계열,경영학부,10.8,72.0,시험 1,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,,N,72,68.67,64,,,,,,,,
한신대,수도권,인문사회/기타계열,미디어영상광고홍보학부,11.1,74.0,시험 1,,약술형(교과형) - EBS 연계 단답형 및 계산 중심 실수방지 라인,N,일반학과,,N,74,70.67,66,,,,,,,,
세종대,인서울,의약보건계열,약학과,93.5,93.5,시험 3,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,Y,메디컬,,Y,93.5,90.5,87.5,99.0,98.3,100.0,50.0,,,,
세종대,인서울,IT/컴퓨터계열,인공지능사이버보안학과,78.2,78.2,시험 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,,Y,78.2,74,69.5,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,IT/컴퓨터계열,빅데이터사이언스학부,75.4,75.4,시험 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,75.4,71,66.5,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,인문사회/기타계열,정부행정학부,80.5,80.5,시험 1,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,일반학과,,Y,80.5,77,73,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,IT/컴퓨터계열,소프트웨어융합학과,74.2,74.2,시험 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,AI·컴퓨터,,Y,74.2,70,65.5,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
세종대,인서울,자유전공학부,자율전공(자연·예능),72.5,72.5,시험 2,,전통 서술형(최저있음) - 최저 통과 시 경쟁률 급감 및 기본 서술 합격 라인,N,자유전공,,Y,72.5,68,63,88.0,88.7,88.0,109.0,79.0,76.8,81.0,1508.0
한국기술교육대,지방,IT/컴퓨터계열,컴퓨터공학부,79.4,79.4,시험 2,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,AI·컴퓨터,,N,79.4,75,70.5,,,,,,,,
한국기술교육대,지방,공학계열,전기전자통신공학부,77.5,77.5,시험 2,,전통 서술형(최저없음) - 실질경쟁률 100% 반영 고난도 수학 증명 라인,N,일반학과,,N,77.5,73,68.5,,,,,,,,
한양대,인서울,인문사회/기타계열,국어국문학과,96.00,96.00,인문 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,96.00,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,정치외교학과,95.75,95.75,인문 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,95.75,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,미디어커뮤니케이션학과,95.30,95.30,인문 2,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,95.30,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,사학과,94.50,94.50,인문 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,94.50,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,철학과,94.50,94.50,인문 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,94.50,,,,,,,,,,,
한양대,인서울,자유전공학부,한양인터칼리지학부 (인문),94.15,94.15,상경계열,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,자유전공,94.23,N,94.15,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,관광학부,93.86,93.86,인문 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,93.86,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,연극영화학과 (영화전공),93.38,93.38,인문 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,93.38,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,사회학과,93.00,93.00,인문 2,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,93.00,,,,,,,,,,,
한양대,인서울,IT/컴퓨터계열,정보시스템학과 (상경),92.75,92.75,상경계열,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,AI·컴퓨터,94.23,N,92.75,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,경제금융학부,92.00,92.00,상경계열,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,92.00,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,파이낸스경영학과,91.13,91.13,상경계열,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,91.13,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,정책학과,90.81,90.81,상경계열,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,90.81,,,,,,,,,,,
한양대,인서울,인문사회/기타계열,경영학부,90.33,90.33,상경계열,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,94.23,N,90.33,,,,,,,,,,,
한양대,인서울,IT/컴퓨터계열,반도체공학과,93.25,93.25,자연 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,반도체,85.99,N,93.25,,,,,,,,,,,
한양대,인서울,공학계열,화학공학과,91.69,91.69,자연 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,85.99,N,91.69,,,,,,,,,,,
한양대,인서울,건축/토목계열,건축공학부,79.69,79.69,자연 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,85.99,N,79.69,,,,,,,,,,,
한양대,인서울,공학계열,기계공학부,79.33,79.33,자연 1,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,N,일반학과,85.99,N,79.33,,,,,,,,,,,
한양대,인서울,의약보건계열,의예과,74.84,74.84,의예과,88.99,전통 서술형(최저없음) - 수능최저 없는 실질경쟁률 100% 반영 상위권 라인,Y,메디컬,74.84,N,74.84,,,,99.0,99.2,100.0,40.0,,,,
중앙대학교(서울),인서울,인문사회/기타계열,국어국문학과,84.2,84.2,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,85.03,Y,84.2,,,,,,,,,,,
중앙대학교(서울),인서울,인문사회/기타계열,심리학과,87.5,87.5,시험 1,87.02,전통 서술형(최저있음) - 3합6 수능최저 통과 시 실질경쟁률 급감 라인,N,일반학과,85.03,Y,87.5,,,,,,,,,,,
